"subtransect","subsubtransect","time","treatment","planting","followup","block","plot","transect","litterduff_mgha","fwd_mgha","cwd_mgha","total_mgha","high_fwd","p_highshrubs","high_shrub_fuels","high_intensity_fuels","x","y"
"E2:EH:S:2","E2:EH:S:2:13","pre","EH","E","H","E2","E2:EH","E2:EH:S",0,3.03622247108423,121.031522702604,124.067745173688,FALSE,0.875,TRUE,TRUE,697888.214780421,4457909.47404773
"E2:EH:S:2","E2:EH:S:2:23","post","EH","E","H","E2","E2:EH","E2:EH:S",5.445,8.59151421850292,0,14.0365142185029,FALSE,0.075,FALSE,FALSE,697898.182345291,4457909.70689241
"E2:EH:S:2","E2:EH:S:2:23","pre","EH","E","H","E2","E2:EH","E2:EH:S",3.63,1.9561795802322,121.031522702604,126.617702282836,FALSE,0.769230769230769,TRUE,TRUE,697898.182345291,4457909.70689241
"E2:EH:S:3","E2:EH:S:3:3","post","EH","E","H","E2","E2:EH","E2:EH:S",7.26,3.68955082063781,109.201365159464,120.150915980101,FALSE,0.05,FALSE,FALSE,697908.149910161,4457909.9397371
"E2:EH:S:3","E2:EH:S:3:3","pre","EH","E","H","E2","E2:EH","E2:EH:S",9.82,4.06435720000711,142.538353635121,156.422710835128,FALSE,0.9,TRUE,TRUE,697908.149910161,4457909.9397371
"E2:EH:S:3","E2:EH:S:3:13","post","EH","E","H","E2","E2:EH","E2:EH:S",1.815,13.5714868891453,109.201365159464,124.587852048609,FALSE,0.275,FALSE,FALSE,697918.11747503,4457910.17258179
"E2:EH:S:3","E2:EH:S:3:13","pre","EH","E","H","E2","E2:EH","E2:EH:S",16.755,7.36625386346675,142.538353635121,166.659607498588,FALSE,0.825,TRUE,TRUE,697918.11747503,4457910.17258179
"E2:EH:S:3","E2:EH:S:3:23","post","EH","E","H","E2","E2:EH","E2:EH:S",30.855,7.76047911838239,109.201365159464,147.816844277846,FALSE,0.175,FALSE,FALSE,697928.0850399,4457910.40542648
"E2:EH:S:3","E2:EH:S:3:23","pre","EH","E","H","E2","E2:EH","E2:EH:S",0,7.50134334862607,142.538353635121,150.039696983747,FALSE,0.45,FALSE,FALSE,697928.0850399,4457910.40542648
"E2:EH:N:3","E2:EH:N:3:3","post","EH","E","H","E2","E2:EH","E2:EH:N",7.26,0.845853030135298,0,8.1058530301353,FALSE,0.55,TRUE,TRUE,697907.098908225,4457954.92746204
"E2:EH:N:3","E2:EH:N:3:3","pre","EH","E","H","E2","E2:EH","E2:EH:N",1.815,0.316288341976911,37.73437834298,39.8656666849569,FALSE,0.775,TRUE,TRUE,697907.098908225,4457954.92746204
"E2:EH:N:3","E2:EH:N:3:13","post","EH","E","H","E2","E2:EH","E2:EH:N",3.63,1.66849036540671,0,5.29849036540671,FALSE,0.075,FALSE,FALSE,697917.066427433,4457955.16030566
"E2:EH:N:3","E2:EH:N:3:13","pre","EH","E","H","E2","E2:EH","E2:EH:N",8.005,0.0609360989089933,37.73437834298,45.800314441889,FALSE,1,TRUE,TRUE,697917.066427433,4457955.16030566
"E2:EH:N:3","E2:EH:N:3:23","post","EH","E","H","E2","E2:EH","E2:EH:N",0,4.39545984326922,0,4.39545984326922,FALSE,0.125,FALSE,FALSE,697927.03394664,4457955.39314928
"E2:EH:N:3","E2:EH:N:3:23","pre","EH","E","H","E2","E2:EH","E2:EH:N",1.815,10.0083411369964,37.73437834298,49.5577194799764,FALSE,0.975,TRUE,TRUE,697927.03394664,4457955.39314928
"E2:EH:M:1","E2:EH:M:1:3","post","EH","E","H","E2","E2:EH","E2:EH:M",3.63,6.55366670528546,10.8799015619862,21.0635682672716,FALSE,0.075,FALSE,FALSE,697847.819156961,4457931.03653464
"E2:EH:M:1","E2:EH:M:1:3","pre","EH","E","H","E2","E2:EH","E2:EH:M",14.195,5.87912178716199,218.039923145198,238.11404493236,FALSE,0.975,TRUE,TRUE,697847.819156961,4457931.03653464
"E2:EH:M:1","E2:EH:M:1:13","post","EH","E","H","E2","E2:EH","E2:EH:M",5.445,2.66854493693812,10.8799015619862,18.9934464989243,FALSE,0.45,FALSE,FALSE,697857.786698999,4457931.26937879
"E2:EH:M:1","E2:EH:M:1:13","pre","EH","E","H","E2","E2:EH","E2:EH:M",12.38,0.922913170517976,218.039923145198,231.342836315716,FALSE,0.75,TRUE,TRUE,697857.786698999,4457931.26937879
"E2:EH:M:1","E2:EH:M:1:23","post","EH","E","H","E2","E2:EH","E2:EH:M",1.815,3.55271815644797,10.8799015619862,16.2476197184341,FALSE,0.15,FALSE,FALSE,697867.754241038,4457931.50222295
"E2:EH:M:1","E2:EH:M:1:23","pre","EH","E","H","E2","E2:EH","E2:EH:M",9.075,5.17494213348279,218.039923145198,232.289865278681,FALSE,0.975,TRUE,TRUE,697867.754241038,4457931.50222295
"E2:EH:N:1","E2:EH:N:1:3","post","EH","E","H","E2","E2:EH","E2:EH:N",7.26,3.67924520584747,14.4785170957428,25.4177623015903,FALSE,0,FALSE,FALSE,697847.293792981,4457953.53040031
"E2:EH:N:1","E2:EH:N:1:3","pre","EH","E","H","E2","E2:EH","E2:EH:N",2.7225,9.75578987496704,109.909620861236,122.387910736203,FALSE,1,TRUE,TRUE,697847.293792981,4457953.53040031
"E2:EH:N:1","E2:EH:N:1:13","post","EH","E","H","E2","E2:EH","E2:EH:N",3.63,7.10251239896648,14.4785170957428,25.2110294947093,FALSE,0,FALSE,FALSE,697857.261312189,4457953.76324393
"E2:EH:N:1","E2:EH:N:1:13","pre","EH","E","H","E2","E2:EH","E2:EH:N",2.7225,5.80281622923153,109.909620861236,118.434937090467,FALSE,0.95,TRUE,TRUE,697857.261312189,4457953.76324393
"E2:EH:N:1","E2:EH:N:1:23","post","EH","E","H","E2","E2:EH","E2:EH:N",5.445,10.9231843382787,14.4785170957428,30.8467014340215,FALSE,0,FALSE,FALSE,697867.228831396,4457953.99608755
"E2:EH:N:1","E2:EH:N:1:23","pre","EH","E","H","E2","E2:EH","E2:EH:N",7.0975,0,109.909620861236,117.007120861236,FALSE,1,TRUE,TRUE,697867.228831396,4457953.99608755
"E2:EH:S:1","E2:EH:S:1:3","post","EH","E","H","E2","E2:EH","E2:EH:S",1.815,4.26470146007634,5.93403782051232,12.0137392805887,FALSE,0,FALSE,FALSE,697848.344520943,4457908.54266897
"E2:EH:S:1","E2:EH:S:1:3","pre","EH","E","H","E2","E2:EH","E2:EH:S",15.1025,4.92714880372986,203.633760429494,223.663409233223,FALSE,0.375,FALSE,FALSE,697848.344520943,4457908.54266897
"E2:EH:S:1","E2:EH:S:1:13","post","EH","E","H","E2","E2:EH","E2:EH:S",0,7.60079621524546,5.93403782051232,13.5348340357578,FALSE,0.05,FALSE,FALSE,697858.312085812,4457908.77551366
"E2:EH:S:1","E2:EH:S:1:13","pre","EH","E","H","E2","E2:EH","E2:EH:S",2.7225,13.1719348269673,203.633760429494,219.528195256461,FALSE,1,TRUE,TRUE,697858.312085812,4457908.77551366
"E2:EH:S:1","E2:EH:S:1:23","post","EH","E","H","E2","E2:EH","E2:EH:S",0,11.3977129461446,5.93403782051232,17.3317507666569,FALSE,0,FALSE,FALSE,697868.279650682,4457909.00835835
"E2:EH:S:1","E2:EH:S:1:23","pre","EH","E","H","E2","E2:EH","E2:EH:S",9.82,1.29777738302125,203.633760429494,214.751537812515,FALSE,1,TRUE,TRUE,697868.279650682,4457909.00835835
"E2:CG:M:2","E2:CG:M:2:3","post","CG","C","G","E2","E2:CG","E2:CG:M",0,7.29896489340458,33.5446418890804,40.843606782485,FALSE,0.15,FALSE,FALSE,698054.357977265,4458040.90676319
"E2:CG:M:2","E2:CG:M:2:3","pre","CG","C","G","E2","E2:CG","E2:CG:M",30.7875,3.05373223008626,36.6013725700972,70.4426048001835,FALSE,1,TRUE,TRUE,698054.357977265,4458040.90676319
"E2:CG:M:2","E2:CG:M:2:13","post","CG","C","G","E2","E2:CG","E2:CG:M",0,5.45022985206455,33.5446418890804,38.994871741145,FALSE,0.125,FALSE,FALSE,698064.325519304,4458041.13960735
"E2:CG:M:2","E2:CG:M:2:13","pre","CG","C","G","E2","E2:CG","E2:CG:M",3.63,2.74560972319625,36.6013725700972,42.9769822932935,FALSE,1,TRUE,TRUE,698064.325519304,4458041.13960735
"E2:CG:M:2","E2:CG:M:2:23","post","CG","C","G","E2","E2:CG","E2:CG:M",0,0.0296814347291165,33.5446418890804,33.5743233238095,FALSE,0.45,FALSE,FALSE,698074.293061342,4458041.3724515
"E2:CG:M:2","E2:CG:M:2:23","pre","CG","C","G","E2","E2:CG","E2:CG:M",19.315,2.74560972319625,36.6013725700972,58.6619822932935,FALSE,1,TRUE,TRUE,698074.293061342,4458041.3724515
"E2:CG:N:2","E2:CG:N:2:3","post","CG","C","G","E2","E2:CG","E2:CG:N",0,1.54888564647449,117.217498515397,118.766384161871,FALSE,0.15,FALSE,FALSE,698053.832544792,4458063.40062726
"E2:CG:N:2","E2:CG:N:2:3","pre","CG","C","G","E2","E2:CG","E2:CG:N",33.51,3.34007437119432,63.2233008479748,100.073375219169,FALSE,1,TRUE,TRUE,698053.832544792,4458063.40062726
"E2:CG:N:2","E2:CG:N:2:13","post","CG","C","G","E2","E2:CG","E2:CG:N",0,1.39020505704002,117.217498515397,118.607703572437,FALSE,0,FALSE,FALSE,698063.800063999,4458063.63347088
"E2:CG:N:2","E2:CG:N:2:13","pre","CG","C","G","E2","E2:CG","E2:CG:N",5.445,6.06789618005629,63.2233008479748,74.7361970280311,FALSE,0.95,TRUE,TRUE,698063.800063999,4458063.63347088
"E2:CG:N:2","E2:CG:N:2:23","post","CG","C","G","E2","E2:CG","E2:CG:N",5.445,9.20856592576704,117.217498515397,131.871064441164,FALSE,0,FALSE,FALSE,698073.767583207,4458063.86631451
"E2:CG:N:2","E2:CG:N:2:23","pre","CG","C","G","E2","E2:CG","E2:CG:N",7.26,4.84339105539157,63.2233008479748,75.3266919033663,FALSE,0.775,TRUE,TRUE,698073.767583207,4458063.86631451
"E2:CG:S:2","E2:CG:S:2:3","post","CG","C","G","E2","E2:CG","E2:CG:S",5.445,1.46532269321177,49.8056984326063,56.7160211258181,FALSE,0.55,TRUE,TRUE,698054.883409741,4458018.41289912
"E2:CG:S:2","E2:CG:S:2:3","pre","CG","C","G","E2","E2:CG","E2:CG:S",9.82,0,41.5607501946828,51.3807501946828,FALSE,0.725,TRUE,TRUE,698054.883409741,4458018.41289912
"E2:CG:S:2","E2:CG:S:2:13","post","CG","C","G","E2","E2:CG","E2:CG:S",3.63,8.71050688248609,49.8056984326063,62.1462053150924,FALSE,0.325,FALSE,FALSE,698064.85097461,4458018.64574381
"E2:CG:S:2","E2:CG:S:2:13","pre","CG","C","G","E2","E2:CG","E2:CG:S",7.0975,0.0894526647174241,41.5607501946828,48.7477028594002,FALSE,0.775,TRUE,TRUE,698064.85097461,4458018.64574381
"E2:CG:S:2","E2:CG:S:2:23","post","CG","C","G","E2","E2:CG","E2:CG:S",3.63,0.577893562454681,49.8056984326063,54.013591995061,FALSE,0,FALSE,FALSE,698074.81853948,4458018.8785885
"E2:CG:S:2","E2:CG:S:2:23","pre","CG","C","G","E2","E2:CG","E2:CG:S",2.7225,0.339353123208217,41.5607501946828,44.622603317891,FALSE,1,TRUE,TRUE,698074.81853948,4458018.8785885
"E2:CG:M:3","E2:CG:M:3:3","post","CG","C","G","E2","E2:CG","E2:CG:M",1.815,0.971921639721356,2.00720981301401,4.79413145273536,FALSE,0.5,TRUE,TRUE,698084.260603381,4458041.60529566
"E2:CG:M:3","E2:CG:M:3:3","pre","CG","C","G","E2","E2:CG","E2:CG:M",9.82,10.1711727214185,111.208392025247,131.199564746665,FALSE,0.95,TRUE,TRUE,698084.260603381,4458041.60529566
"E2:CG:M:3","E2:CG:M:3:13","post","CG","C","G","E2","E2:CG","E2:CG:M",0,4.7824348751327,2.00720981301401,6.7896446881467,FALSE,0.1,FALSE,FALSE,698094.22814542,4458041.83813981
"E2:CG:M:3","E2:CG:M:3:13","pre","CG","C","G","E2","E2:CG","E2:CG:M",11.4725,5.27139520502684,111.208392025247,127.952287230274,FALSE,1,TRUE,TRUE,698094.22814542,4458041.83813981
"E2:CG:M:3","E2:CG:M:3:23","post","CG","C","G","E2","E2:CG","E2:CG:M",0,2.11249914678503,2.00720981301401,4.11970895979903,FALSE,0.225,FALSE,FALSE,698104.195687458,4458042.07098397
"E2:CG:M:3","E2:CG:M:3:23","pre","CG","C","G","E2","E2:CG","E2:CG:M",17.6625,5.30141040258115,111.208392025247,134.172302427828,FALSE,0.95,TRUE,TRUE,698104.195687458,4458042.07098397
"E2:CG:N:3","E2:CG:N:3:3","post","CG","C","G","E2","E2:CG","E2:CG:N",3.63,6.21140324479161,36.5861495951972,46.4275528399888,FALSE,0.4,FALSE,FALSE,698083.735102414,4458064.09915813
"E2:CG:N:3","E2:CG:N:3:3","pre","CG","C","G","E2","E2:CG","E2:CG:N",6.3525,1.27408333128139,86.6370697033665,94.2636530346479,FALSE,1,TRUE,TRUE,698083.735102414,4458064.09915813
"E2:CG:N:3","E2:CG:N:3:13","post","CG","C","G","E2","E2:CG","E2:CG:N",0,1.2027453373429,36.5861495951972,37.7888949325401,FALSE,0.475,FALSE,FALSE,698093.702621621,4458064.33200175
"E2:CG:N:3","E2:CG:N:3:13","pre","CG","C","G","E2","E2:CG","E2:CG:N",2.7225,0.340991999991426,86.6370697033665,89.7005617033579,FALSE,1,TRUE,TRUE,698093.702621621,4458064.33200175
"E2:CG:N:3","E2:CG:N:3:23","post","CG","C","G","E2","E2:CG","E2:CG:N",0,1.50236089962394,36.5861495951972,38.0885104948211,FALSE,0,FALSE,FALSE,698103.670140829,4458064.56484537
"E2:CG:N:3","E2:CG:N:3:23","pre","CG","C","G","E2","E2:CG","E2:CG:N",3.63,0.993014443746174,86.6370697033665,91.2600841471127,FALSE,1,TRUE,TRUE,698103.670140829,4458064.56484537
"E2:CG:M:1","E2:CG:M:1:3","post","CG","C","G","E2","E2:CG","E2:CG:M",1.815,3.53104781291839,12.3743888591301,17.7204366720485,FALSE,0.1,FALSE,FALSE,698024.455351149,4458040.20823073
"E2:CG:M:1","E2:CG:M:1:3","pre","CG","C","G","E2","E2:CG","E2:CG:M",7.0975,0.981258371585411,65.534763397953,73.6135217695384,FALSE,0.85,TRUE,TRUE,698024.455351149,4458040.20823073
"E2:CG:M:1","E2:CG:M:1:13","post","CG","C","G","E2","E2:CG","E2:CG:M",0,48.7245262803764,12.3743888591301,61.0989151395065,TRUE,0.15,FALSE,TRUE,698034.422893188,4458040.44107488
"E2:CG:M:1","E2:CG:M:1:13","pre","CG","C","G","E2","E2:CG","E2:CG:M",7.0975,0,65.534763397953,72.632263397953,FALSE,1,TRUE,TRUE,698034.422893188,4458040.44107488
"E2:CG:M:1","E2:CG:M:1:23","post","CG","C","G","E2","E2:CG","E2:CG:M",1.815,5.87358931700536,12.3743888591301,20.0629781761355,FALSE,0.025,FALSE,FALSE,698044.390435227,4458040.67391904
"E2:CG:M:1","E2:CG:M:1:23","pre","CG","C","G","E2","E2:CG","E2:CG:M",14.195,2.43136204862098,65.534763397953,82.161125446574,FALSE,1,TRUE,TRUE,698044.390435227,4458040.67391904
"E2:CG:N:1","E2:CG:N:1:3","post","CG","C","G","E2","E2:CG","E2:CG:N",3.63,2.17971930112064,21.4786339184951,27.2883532196157,FALSE,0,FALSE,FALSE,698023.92998717,4458062.70209639
"E2:CG:N:1","E2:CG:N:1:3","pre","CG","C","G","E2","E2:CG","E2:CG:N",14.195,0.612344384148409,45.0424783940306,59.849822778179,FALSE,1,TRUE,TRUE,698023.92998717,4458062.70209639
"E2:CG:N:1","E2:CG:N:1:13","post","CG","C","G","E2","E2:CG","E2:CG:N",3.63,5.35674455561355,21.4786339184951,30.4653784741086,FALSE,0,FALSE,FALSE,698033.897506377,4458062.93494002
"E2:CG:N:1","E2:CG:N:1:13","pre","CG","C","G","E2","E2:CG","E2:CG:N",14.195,3.06389666356017,45.0424783940306,62.3013750575908,FALSE,1,TRUE,TRUE,698033.897506377,4458062.93494002
"E2:CG:N:1","E2:CG:N:1:23","post","CG","C","G","E2","E2:CG","E2:CG:N",0,4.51329733675975,21.4786339184951,25.9919312552548,FALSE,0.475,FALSE,FALSE,698043.865025585,4458063.16778364
"E2:CG:N:1","E2:CG:N:1:23","pre","CG","C","G","E2","E2:CG","E2:CG:N",3.63,4.04140036166911,45.0424783940306,52.7138787556997,FALSE,1,TRUE,TRUE,698043.865025585,4458063.16778364
"E2:CH:M:3","E2:CH:M:3:3","post","CH","C","H","E2","E2:CH","E2:CH:M",0,3.74995857257984,7.43892288922327,11.1888814618031,FALSE,0,FALSE,FALSE,697984.443634359,4458137.97628781
"E2:CH:M:3","E2:CH:M:3:3","pre","CH","C","H","E2","E2:CH","E2:CH:M",0.9075,7.40626089002351,118.589543785485,126.903304675508,FALSE,0.925,TRUE,TRUE,697984.443634359,4458137.97628781
"E2:CH:M:3","E2:CH:M:3:13","post","CH","C","H","E2","E2:CH","E2:CH:M",0,2.67435129219703,7.43892288922327,10.1132741814203,FALSE,0,FALSE,FALSE,697994.411176397,4458138.20913196
"E2:CH:M:3","E2:CH:M:3:13","pre","CH","C","H","E2","E2:CH","E2:CH:M",1.815,1.28751962337974,118.589543785485,121.692063408864,FALSE,0.775,TRUE,TRUE,697994.411176397,4458138.20913196
"E2:CH:M:3","E2:CH:M:3:23","post","CH","C","H","E2","E2:CH","E2:CH:M",0,7.17385962075076,7.43892288922327,14.612782509974,FALSE,0,FALSE,FALSE,698004.378718436,4458138.44197612
"E2:CH:M:3","E2:CH:M:3:23","pre","CH","C","H","E2","E2:CH","E2:CH:M",2.7225,0,118.589543785485,121.312043785485,FALSE,1,TRUE,TRUE,698004.378718436,4458138.44197612
"E2:CH:S:2","E2:CH:S:2:3","post","CH","C","H","E2","E2:CH","E2:CH:S",3.63,0.148327639732775,50.5614014464788,54.3397290862116,FALSE,0.15,FALSE,FALSE,697955.066440718,4458114.78389127
"E2:CH:S:2","E2:CH:S:2:3","pre","CH","C","H","E2","E2:CH","E2:CH:S",8.9125,0,24.5111894521649,33.4236894521649,FALSE,1,TRUE,TRUE,697955.066440718,4458114.78389127
"E2:CH:S:2","E2:CH:S:2:13","post","CH","C","H","E2","E2:CH","E2:CH:S",5.445,9.66060102519687,50.5614014464788,65.6670024716757,FALSE,0,FALSE,FALSE,697965.034005588,4458115.01673596
"E2:CH:S:2","E2:CH:S:2:13","pre","CH","C","H","E2","E2:CH","E2:CH:S",9.075,10.6770997178913,24.5111894521649,44.2632891700562,FALSE,1,TRUE,TRUE,697965.034005588,4458115.01673596
"E2:CH:S:2","E2:CH:S:2:23","post","CH","C","H","E2","E2:CH","E2:CH:S",22.945,3.31908543488747,50.5614014464788,76.8254868813663,FALSE,0,FALSE,FALSE,697975.001570458,4458115.24958065
"E2:CH:S:2","E2:CH:S:2:23","pre","CH","C","H","E2","E2:CH","E2:CH:S",17.825,8.64190643888081,24.5111894521649,50.9780958910457,FALSE,1,TRUE,TRUE,697975.001570458,4458115.24958065
"E2:CH:N:3","E2:CH:N:3:3","post","CH","C","H","E2","E2:CH","E2:CH:N",0,0.752158756842098,8.75941072932221,9.5115694861643,FALSE,0.375,FALSE,FALSE,697983.918133392,4458160.47015028
"E2:CH:N:3","E2:CH:N:3:3","pre","CH","C","H","E2","E2:CH","E2:CH:N",2.7225,1.01401894069187,55.5109125961608,59.2474315368527,FALSE,1,TRUE,TRUE,697983.918133392,4458160.47015028
"E2:CH:N:3","E2:CH:N:3:13","post","CH","C","H","E2","E2:CH","E2:CH:N",5.445,0.811428227953579,8.75941072932221,15.0158389572758,FALSE,0.65,TRUE,TRUE,697993.885652599,4458160.7029939
"E2:CH:N:3","E2:CH:N:3:13","pre","CH","C","H","E2","E2:CH","E2:CH:N",8.9125,3.17435852849891,55.5109125961608,67.5977711246597,FALSE,0.925,TRUE,TRUE,697993.885652599,4458160.7029939
"E2:CH:N:3","E2:CH:N:3:23","post","CH","C","H","E2","E2:CH","E2:CH:N",7.26,16.0631204876141,8.75941072932221,32.0825312169363,FALSE,0.05,FALSE,FALSE,698003.853171807,4458160.93583752
"E2:CH:N:3","E2:CH:N:3:23","pre","CH","C","H","E2","E2:CH","E2:CH:N",24.76,7.68454793610386,55.5109125961608,87.9554605322647,FALSE,1,TRUE,TRUE,698003.853171807,4458160.93583752
"E2:CH:M:1","E2:CH:M:1:3","post","CH","C","H","E2","E2:CH","E2:CH:M",1.815,1.67832876508685,3.86575964005972,7.35908840514657,FALSE,0,FALSE,FALSE,697924.638382127,4458136.57922287
"E2:CH:M:1","E2:CH:M:1:3","pre","CH","C","H","E2","E2:CH","E2:CH:M",4.5375,0.0295009304645168,83.5883482257683,88.1553491562328,FALSE,0.925,TRUE,TRUE,697924.638382127,4458136.57922287
"E2:CH:M:1","E2:CH:M:1:13","post","CH","C","H","E2","E2:CH","E2:CH:M",3.63,5.9578523571194,3.86575964005972,13.4536119971791,FALSE,0.15,FALSE,FALSE,697934.605924166,4458136.81206703
"E2:CH:M:1","E2:CH:M:1:13","pre","CH","C","H","E2","E2:CH","E2:CH:M",3.63,1.06625073720079,83.5883482257683,88.2845989629691,FALSE,0.85,TRUE,TRUE,697934.605924166,4458136.81206703
"E2:CH:M:1","E2:CH:M:1:23","post","CH","C","H","E2","E2:CH","E2:CH:M",0,2.55611519772374,3.86575964005972,6.42187483778346,FALSE,0,FALSE,FALSE,697944.573466204,4458137.04491119
"E2:CH:M:1","E2:CH:M:1:23","pre","CH","C","H","E2","E2:CH","E2:CH:M",12.38,23.0289700187009,83.5883482257683,118.997318244469,TRUE,1,TRUE,TRUE,697944.573466204,4458137.04491119
"E2:CH:S:3","E2:CH:S:3:3","post","CH","C","H","E2","E2:CH","E2:CH:S",0,0.702923559748193,13.3492786943853,14.0522022541335,FALSE,0,FALSE,FALSE,697984.969135327,4458115.48242534
"E2:CH:S:3","E2:CH:S:3:3","pre","CH","C","H","E2","E2:CH","E2:CH:S",2.7225,5.17494213348279,18.0142632419771,25.9117053754599,FALSE,1,TRUE,TRUE,697984.969135327,4458115.48242534
"E2:CH:S:3","E2:CH:S:3:13","post","CH","C","H","E2","E2:CH","E2:CH:S",12.38,9.38543384461272,13.3492786943853,35.114712538998,FALSE,0,FALSE,FALSE,697994.936700197,4458115.71527003
"E2:CH:S:3","E2:CH:S:3:13","pre","CH","C","H","E2","E2:CH","E2:CH:S",1.815,0,18.0142632419771,19.8292632419771,FALSE,1,TRUE,TRUE,697994.936700197,4458115.71527003
"E2:CH:S:3","E2:CH:S:3:23","post","CH","C","H","E2","E2:CH","E2:CH:S",3.63,3.69429029760457,13.3492786943853,20.6735689919898,FALSE,0,FALSE,FALSE,698004.904265067,4458115.94811471
"E2:CH:S:3","E2:CH:S:3:23","pre","CH","C","H","E2","E2:CH","E2:CH:S",0.9075,0.0592694711114808,18.0142632419771,18.9810327130886,FALSE,0.675,TRUE,TRUE,698004.904265067,4458115.94811471
"E2:CH:N:1","E2:CH:N:1:3","post","CH","C","H","E2","E2:CH","E2:CH:N",1.815,3.92097856952519,3.34071988701482,9.07669845654001,FALSE,0.1,FALSE,FALSE,697924.113018148,4458159.07308854
"E2:CH:N:1","E2:CH:N:1:3","pre","CH","C","H","E2","E2:CH","E2:CH:N",4.5375,5.79212757410297,59.7614883131681,70.0911158872711,FALSE,1,TRUE,TRUE,697924.113018148,4458159.07308854
"E2:CH:N:1","E2:CH:N:1:13","post","CH","C","H","E2","E2:CH","E2:CH:N",1.815,0.702399524318567,3.34071988701482,5.85811941133339,FALSE,0.05,FALSE,FALSE,697934.080537355,4458159.30593216
"E2:CH:N:1","E2:CH:N:1:13","pre","CH","C","H","E2","E2:CH","E2:CH:N",7.0975,55.0226076932823,59.7614883131681,121.88159600645,TRUE,0.825,TRUE,TRUE,697934.080537355,4458159.30593216
"E2:CH:N:1","E2:CH:N:1:23","post","CH","C","H","E2","E2:CH","E2:CH:N",1.815,5.2736941446922,3.34071988701482,10.429414031707,FALSE,0.3,FALSE,FALSE,697944.048056563,4458159.53877579
"E2:CH:N:1","E2:CH:N:1:23","pre","CH","C","H","E2","E2:CH","E2:CH:N",3.63,1.28367589018315,59.7614883131681,64.6751642033513,FALSE,0.925,TRUE,TRUE,697944.048056563,4458159.53877579
"E2:CH:M:2","E2:CH:M:2:3","post","CH","C","H","E2","E2:CH","E2:CH:M",0.9075,1.17459614960384,1.97547828880741,4.05757443841125,FALSE,0,FALSE,FALSE,697954.541008243,4458137.27775534
"E2:CH:M:2","E2:CH:M:2:3","pre","CH","C","H","E2","E2:CH","E2:CH:M",7.0975,3.08176121131503,53.2395669737261,63.4188281850412,FALSE,1,TRUE,TRUE,697954.541008243,4458137.27775534
"E2:CH:M:2","E2:CH:M:2:13","post","CH","C","H","E2","E2:CH","E2:CH:M",0,9.9695837274326,1.97547828880741,11.94506201624,FALSE,0.1,FALSE,FALSE,697964.508550282,4458137.5105995
"E2:CH:M:2","E2:CH:M:2:13","pre","CH","C","H","E2","E2:CH","E2:CH:M",3.63,3.44904964603867,53.2395669737261,60.3186166197648,FALSE,1,TRUE,TRUE,697964.508550282,4458137.5105995
"E2:CH:M:2","E2:CH:M:2:23","post","CH","C","H","E2","E2:CH","E2:CH:M",9.075,3.43453589468429,1.97547828880741,14.4850141834917,FALSE,0.025,FALSE,FALSE,697974.47609232,4458137.74344365
"E2:CH:M:2","E2:CH:M:2:23","pre","CH","C","H","E2","E2:CH","E2:CH:M",2.7225,0.088996583839665,53.2395669737261,56.0510635575658,FALSE,1,TRUE,TRUE,697974.47609232,4458137.74344365
"E2:CH:S:1","E2:CH:S:1:3","post","CH","C","H","E2","E2:CH","E2:CH:S",12.705,3.01050723850104,24.1892815146936,39.9047887531947,FALSE,0,FALSE,FALSE,697925.163746109,4458114.08535721
"E2:CH:S:1","E2:CH:S:1:3","pre","CH","C","H","E2","E2:CH","E2:CH:S",1.815,0.365979672405839,29.5272868774866,31.7082665498924,FALSE,1,TRUE,TRUE,697925.163746109,4458114.08535721
"E2:CH:S:1","E2:CH:S:1:13","post","CH","C","H","E2","E2:CH","E2:CH:S",3.63,10.0136202337475,24.1892815146936,37.8329017484411,FALSE,0,FALSE,FALSE,697935.131310979,4458114.3182019
"E2:CH:S:1","E2:CH:S:1:13","pre","CH","C","H","E2","E2:CH","E2:CH:S",8.005,0.92058009425885,29.5272868774866,38.4528669717454,FALSE,1,TRUE,TRUE,697935.131310979,4458114.3182019
"E2:CH:S:1","E2:CH:S:1:23","post","CH","C","H","E2","E2:CH","E2:CH:S",5.445,4.40548545128971,24.1892815146936,34.0397669659833,FALSE,0,FALSE,FALSE,697945.098875849,4458114.55104658
"E2:CH:S:1","E2:CH:S:1:23","pre","CH","C","H","E2","E2:CH","E2:CH:S",1.815,0.306860031419617,29.5272868774866,31.6491469089062,FALSE,0.95,TRUE,TRUE,697945.098875849,4458114.55104658
"E2:CH:N:2","E2:CH:N:2:3","post","CH","C","H","E2","E2:CH","E2:CH:N",1.815,2.28819207312882,16.1956001388295,20.2987922119583,FALSE,0.075,FALSE,FALSE,697954.01557577,4458159.77161941
"E2:CH:N:2","E2:CH:N:2:3","pre","CH","C","H","E2","E2:CH","E2:CH:N",14.195,3.03925233160372,57.9605329936094,75.1947853252131,FALSE,0.925,TRUE,TRUE,697954.01557577,4458159.77161941
"E2:CH:N:2","E2:CH:N:2:13","post","CH","C","H","E2","E2:CH","E2:CH:N",0,0.544203010500469,16.1956001388295,16.7398031493299,FALSE,0.05,FALSE,FALSE,697963.983094977,4458160.00446303
